Gene Set	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
IPA_RAD21_DN	1070.529876366233	2277.563562280664	1776.5495799748396	923.5257737735059	1766.5493008868993	1913.5534034796265
IPA_RAD21_UP	7202.9070816746	6878.22199436875	6207.3829741605205	5959.237035057079	8305.71264081488	8419.218237248939
IPA_RARB_DN	12556.098977104852	12840.286642374782	13044.816340065576	12813.649058554436	12960.25431232844	12891.827737336835
IPA_RARB_UP	9631.195691437451	10306.076508058894	10209.494538189174	9618.473166418937	10113.771267700025	9727.376890598665
IPA_RARG_DN	9962.600224698695	9236.234285109824	9789.502873591	10083.739669390732	9552.609761081932	9081.57534858161
IPA_RARG_UP	9563.858109664856	9199.489281584756	9622.924343167813	8541.163381889666	10574.262115157526	9588.670438466412
IPA_RAX_DN						
IPA_RAX_UP	1769.5493846132813					
IPA_RB1CC1_DN						
IPA_RB1CC1_UP	8647.364248448272	8520.684050758367	8155.540409034785	9033.614773346455	8718.60710442999	9146.519664935886
IPA_RB1_DN	12978.930585191167	12676.42278157102	12746.222427672927	12834.87768583912	12694.920941064445	12571.204779324158
IPA_RB1_UP	11724.135376317758	10580.659343635658	11118.69354621279	10859.992079435859	10889.317969092475	10761.337284439025
IPA_RBBP4_DN	13403.874075523387	13142.866791328137	13067.864698168582	13609.879824734962	12947.861349113295	13396.873880161827
IPA_RBBP4_UP	7892.188467983283	7321.918760251713	7216.754683829157	7407.662267827641	6809.514054742173	7469.322072166388
IPA_RBL1_DN	13919.286925859531	13868.20366082532	13962.865312409313	13898.521213114815	13869.464237182438	13906.730752772684
IPA_RBL1_UP	12865.354118752675	11822.411016492126	11745.169562769304	11693.2782123105	11426.835555728623	11799.863911455708
IPA_RBL2_DN	14904.953062100283	14830.998214858786	14884.405374185875	14822.697682110078	14853.771804182961	14815.681886909628
IPA_RBL2_UP	11034.988613459773	10983.987807026604	10129.23279354125	9871.903133448455	10021.275989818723	10118.636877542343
IPA_RBMS1_DN						
IPA_RBMS1_UP						
IPA_RBPJL_DN						
IPA_RBPJL_UP	2771.57734922493		1975.5551338248579		3475.5969970159495	1738.5485194406656
IPA_RBPJ_DN	8228.633798965753	8312.408531083687	7433.3651951026095	7792.35494865561	7936.697389327935	7865.753424962114
IPA_RBPJ_UP	10109.201299200113	8994.553114935754	8990.44073532739	9094.206069741549	9685.957798048206	8692.470972795749
IPA_RCOR1_DN	5040.400108060316	5165.369696137948	4610.2951708881865	3888.2051530546782	3459.602528677814	3816.857411393129
IPA_RCOR1_UP						
IPA_RELA_DN	9182.921704576023	9285.917198194958	9330.20397504212	9172.662014074744	9478.744179106769	9054.638551641468
IPA_RELA_UP	8997.219890268461	8634.14088118226	8848.643772250933	8656.061928611009	8728.17768876007	8636.30228716307
IPA_RELB_DN	6276.161649066236	7418.105325035112	6288.254631906612	5730.645565796092	5446.990344196783	5803.69555065678
IPA_RELB_UP	11165.688195967114	9814.382513197079	9968.67370710251	8904.314662507451	9964.219724861334	9838.40959466662
IPA_REL_DN	8537.51554430223	9750.275866720867	8646.632717735614	9242.93093354608	9745.32830798291	8686.588821587728
IPA_REL_UP	10955.696132412908	10202.765622972973	10428.680637414387	9898.540812688741	10017.449017252684	9948.910698689802
IPA_REST_DN	4861.883228551929	5174.298530313266	5431.247663106512	5164.778330583353	5880.8793487071935	5448.394847384935
IPA_REST_UP	5832.9838299824105	6187.924460934519	5949.9133507931765	6009.79085004451	5879.126479156691	6128.548683381506
IPA_RFX1_DN	1933.1060098256166	1769.3369448080916	3657.599265251842	4102.477396963542	3710.44169188409	3122.546411839716
IPA_RFX1_UP	7109.075625403587	7293.685812206802	7389.982633007682	7200.542670133662	7321.719543839698	7235.518099000149
IPA_RFX3_DN				2960.5826239870075		
IPA_RFX3_UP	8376.347047671927	8482.033175712486	8689.49097150644	8488.916166712359	8524.848285666742	8212.830506840208
IPA_RFX4_DN						
IPA_RFX4_UP	8726.743546093565	9245.758030757683	8777.744969442061	8877.747760321467	8779.74502525965	9124.7546537936
IPA_RFX5_DN	3571.213564029772	2395.8426619006686	3781.6409948940163	4160.534152911246	4674.902866578177	3139.350743896412
IPA_RFX5_UP	4769.141920180138	3880.555239141689	4437.282281117056	3199.3428620563336	3808.843413205706	5614.185291657636
IPA_RFX7_DN	9413.762719435084	9993.77890653564	10085.781474144693	8870.74756495991	8889.748095226996	10321.78806062009
IPA_RFX7_UP						
IPA_RFXANK_DN	1072.529932183821	2460.5686695899776	4452.624263907747	5815.662303594052	5664.6580893661485	3714.6036672177297
IPA_RFXANK_UP	8358.774801535932	8975.86310010332	9447.088889675679	9413.460813800519	9764.526196710238	9128.004250792783
IPA_RNF2_DN	8703.974238571633	9183.446651466877	8801.17955676586	8738.84305756165	9137.757315657436	8991.744005547329
IPA_RNF2_UP	14614.561211905942	14408.686958166154	14434.64022606716	14459.596636004706	14420.625025151736	14391.247026811316
IPA_RORA_DN						
IPA_RORA_UP	12699.487111620847	12550.301123046773	11990.402573602203	13282.268855129196	12562.33600666189	11964.630116798224
IPA_RPA1_DN	4885.9847476517425	2330.265447947255	3080.4548981295256	1785.5117566239292	2500.208282740631	2601.785205144419
IPA_RPA1_UP						
IPA_RPA2_DN	17309.983087273315	17223.98068711702	17288.98250118864	17322.983450087642	17296.98272445899	17305.982975638137
IPA_RPA2_UP	11082.037257711627	10980.836885092976	10359.255534320748	10920.580873046574	13141.50860458049	10660.474268299224
IPA_RREB1_DN						
IPA_RREB1_UP						
IPA_RUNX1T1_DN			955.526666854916		970.5270854868266	711.519857109165
IPA_RUNX1T1_UP	4472.624822083628	2923.581591361628		1640.5457843788477	3480.59713655992	2761.57707013699
IPA_RUNX1_DN	9129.449931901057	9508.139459039226	9443.630802685426	9772.635607228329	9195.261506063454	9287.135966700884
IPA_RUNX1_UP	8890.255039103158	8954.551934677369	8758.287918042626	9001.247770936472	8698.355328674748	8882.681953961728
IPA_RUNX2_DN	8214.086811443793	8217.457282386616	8281.839089577918	8110.932854911727	8034.820840125845	7945.404266342632
IPA_RUNX2_UP	9932.887591050996	9708.240537344362	9535.275697435907	9833.80885897949	9612.510053936423	9493.632803480908
IPA_RUNX3_DN	14061.517610955892	14280.528467780072	14102.652386283886	13672.511610397181	13814.40474464242	14088.522997503514
IPA_RUNX3_UP	9956.0558348791	9845.425297101183	9835.449854744758	9642.320709444248	9797.076027208977	9879.739825711202
IPA_RUVBL1_DN						
IPA_RUVBL1_UP	13002.597966853002	13187.91403908775	13098.537796995384	13302.730285644022	13228.585080651625	13112.468184022082
IPA_RXRA_DN	7922.17902059561	7920.94087616993	8207.049666365052	8195.073149154752	8686.126795777462	7827.520287700745
IPA_RXRA_UP	10071.516593376244	9631.131301531112	9994.76113966436	9654.980317686492	9764.922365497077	9734.636933208267
IPA_RXRB_DN	6548.682760740099	7069.697301221804	6844.691021743141	6653.685691163475	6674.686277248151	6215.6734671116765
IPA_RXRB_UP						
IPA_RXRG_DN	5412.164499025502	5684.40962880537	5280.172146248328	5817.395227465886	4900.42888640972	4583.354423668598
IPA_RXRG_UP	4279.23941499994	4743.322671580383	5479.164224513306	5810.342990317975	4749.372519468971	6772.368137546377
IPA_SALL1_DN						
IPA_SALL1_UP	6253.674527645851	6097.670173873978	6477.680779215721	5858.663503672196	5717.659568532234	6171.672239124738
IPA_SALL3_DN	8831.927177204394	8517.505836780483	8614.492970360989	8465.035768221063	8636.562918101672	8445.432412309388
IPA_SALL3_UP	4720.631743464555		2587.572214006823			
IPA_SALL4_DN	9237.757807487329	9364.761351904175	9688.77039435345	8987.750830288815	9006.751360555902	8971.750383748109
IPA_SALL4_UP	4141.27527125577	4692.164002559925	4665.505475554816	4828.004354393892	4382.06633373182	3563.952331990494
IPA_SATB1_DN	9451.460335495121	9593.911162282791	9601.555249131929	9537.663367118821	9631.493666599836	9584.190492001566
IPA_SATB1_UP	11171.596396181312	11265.229921545571	11268.56634884713	11725.783425666295	11546.128664759863	11168.96877374128
IPA_SATB2_DN	13284.846883823468	13318.878924907562	13188.059197870583	13398.742415376315	13340.74688103253	8266.615007000944
IPA_SATB2_UP	6917.55290002758	6756.719279269588	6547.255184684617	5004.8693064340305	5699.166646657198	7163.3110099871155
IPA_SCXA_DN	3367.9912387542267	4238.176401031554	3673.618958219941	3149.7767889494085	4536.989760037365	2575.2525382150134
IPA_SCXA_UP						
IPA_SETD2_DN						
IPA_SETD2_UP						
IPA_SETD7_DN	9330.760403005177	8604.74014122069	9610.768217467514	7957.722084230931	9187.756412047625	8851.747034692822
IPA_SETD7_UP						
IPA_SET_DN						
IPA_SET_UP	7724.319260113367	8450.636928797503	8141.761702729939	8453.706761679832	7709.582261639278	8813.606901309504
IPA_SFPQ_DN						
IPA_SFPQ_UP	1560.1145408852835	5191.574413862527	3806.279793469488	3499.0195692876027	3787.1506000561226	4307.177086241518
IPA_SIM1_DN	6745.492129067496	4841.018482803314	7386.853271190969	7036.521435754998	7359.687506984208	3756.5305125298405
IPA_SIM1_UP	9536.451683689713	9905.653099562292	9541.24975637662	9533.746366916934	9761.691631495902	9615.836393113714
IPA_SIM2_DN	8196.418895632047	9361.619972158955	11077.666210016541	11089.956075963899	11145.630700233087	10719.479032143478
IPA_SIM2_UP	15762.220603440515	15844.237907858858	15767.427084224242	15552.22646461405	15868.289793203168	9713.659141367389
IPA_SIN3A_DN	12494.015878909962	12695.679854769729	12913.58155830835	12864.649245722301	12781.59743293089	12733.540655464953
IPA_SIN3A_UP						
IPA_SIN3B_DN	12970.861991015558	12465.847897074556	12547.85018559567	11963.833886859939	12337.844324748918	12156.839273257192
IPA_SIN3B_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_SIRT1_DN	11295.135026328597	11660.18634741487	10956.939933659081	11195.903531414424	11584.853540621101	11427.187300196387
IPA_SIRT1_UP	9094.22793616166	9107.920590819896	9482.3264656136	9059.983447555698	8981.79711905299	8567.09729278559
IPA_SIRT2_DN						
IPA_SIRT2_UP	14456.32486445994	14303.347596208234	14426.770553106033	14155.360720297918	14255.734122805563	14284.810094493287
IPA_SIRT6_DN						
IPA_SIRT6_UP						
IPA_SIX1_DN						
IPA_SIX1_UP						
IPA_SIX2_DN						
IPA_SIX2_UP	6569.042682229882	6347.9014532074925	6576.677585688426	6384.30596575621	6289.563141570671	6449.921216474539
IPA_SIX3_DN	17372.68138433513	17320.702344424357	17377.963215203126	17360.700948945774	17396.539408337405	17389.700558211796
IPA_SIX3_UP						
IPA_SIX4_DN						
IPA_SIX4_UP	5314.648321288228	5647.657614916649	5170.6443024218825	5704.659205717911	5525.654210043775	5053.641037092978
IPA_SIX5_DN						
IPA_SIX5_UP	4159.022466211553	4713.334736437074	4494.976706942412	4046.6627302443108	4131.486811588727	3591.256542664962
IPA_SKIL_DN	12351.370528696765	10526.045766579602	12126.494731507586	12355.38454587711	12366.182211645819	12520.12746571976
IPA_SKIL_UP	11651.045176845408	11591.625269087925	11681.128014890177	11754.601338956645	11953.246978533318	12321.274817312373
IPA_SKI_DN	10605.487239990873	9830.381122896266	10262.022810797293	10838.112066441641	9596.727870800021	10945.08637266247
IPA_SKI_UP	9584.040065056468	9531.313607268059	9480.090468387152	9584.852925841917	9590.524919790414	9505.49751571322
IPA_SKP2_DN	10130.294454131421	10063.965305599942	9980.67790463436	9974.053539597187	10199.66284570095	10180.657553041
IPA_SKP2_UP	13507.998892336014	12910.262586596424	12994.909276441469	13089.221606495194	13000.207715907587	13149.069596153759
IPA_SMAD1_DN	8678.600756131673	9453.078142048307	9453.768691972795	9050.49845793091	9306.802102426002	8419.589961522975
IPA_SMAD1_UP	8565.898450409271	7927.060555363771	7928.051514768266	7566.452129285816	7818.843455080467	8013.827244282038
IPA_SMAD2_DN	9362.509903465607	9756.40305034651	9278.748948152252	9896.387875995488	9281.339563148491	9583.309553167579
IPA_SMAD2_UP	9502.552088777242	9621.314380083042	9972.972374011624	9608.71340775889	9804.366102663138	9247.425475668153
IPA_SMAD3_DN	6989.5532527051255	6755.882260253221	6525.110175135904	6618.437400690969	6460.854964472886	6785.642697905727
IPA_SMAD3_UP	9440.566397544655	9207.163757754937	9237.757906496308	9058.499744469753	9228.696366936296	8726.01388358969
IPA_SMAD4_DN	9517.255826981063	9388.449888374807	9207.014368379036	9100.13114002484	8943.523692600756	8717.147974563739
IPA_SMAD4_UP	10095.413539040364	9883.820156615957	10038.314515513308	9644.023051742995	10294.901407184858	9874.519647094869
IPA_SMAD5_DN	8430.92138751562	9533.656721812284	9490.441632139538	9587.310345295398	9785.814076179333	8358.672650416778
IPA_SMAD5_UP	11237.467213824524	8069.563770046952	7357.961126835149	7824.648530264413	7321.422484392991	9155.754944469334
IPA_SMAD6_DN	10031.4443948248	6383.8290797064765	6320.936922464153	6190.012574450865	10081.238164364815	6088.420338030023
IPA_SMAD6_UP	9018.272852050097	7801.58689600598	7418.047152844415	7994.00557046231	8043.63348257606	7939.522438532166
IPA_SMAD7_DN	8762.55778116353	7613.733119896811	8105.017998098999	8236.261577440848	7894.061558926089	7760.571103541876
IPA_SMAD7_UP	10292.544714226626	9615.936407175512	9460.634748642211	10105.337099865876	9389.088966521525	9677.981583043496
IPA_SMARCA2_DN	9910.374370488385	5682.446006790647	6317.195320434257	6092.884997213847	6630.859919954579	6448.7788649199365
IPA_SMARCA2_UP	11769.602829024776	11253.414390810525	11208.531523769514	11337.931375660592	11370.386641952693	11018.526256406718
IPA_SMARCA4_DN	11096.406236013307	11223.256070545667	11080.696848093512	11252.086961639958	11637.61424445006	11492.546457497048
IPA_SMARCA4_UP	9675.478109917627	9794.934633461517	9875.283560299216	9516.454374757594	9834.92634666397	9734.884264516862
IPA_SMARCB1_DN	15261.506941241476	15279.396810857426	15157.334169424674	15180.007662461247	15167.862917878701	15209.653324235418
IPA_SMARCB1_UP	9353.952993542953	9360.469482170067	9574.421432771846	9238.037932348678	9252.802247192716	9379.273943354896
IPA_SMARCC1_DN		1026.5286483792943	1562.5436074929112	1793.5500544243387	1453.5405654343585	
IPA_SMARCC1_UP	4678.3883621022	3851.020347778379	6263.751343700883	3852.494111681036	5758.060568838299	4001.875632201571
IPA_SMARCC2_DN						
IPA_SMARCC2_UP	13571.878764200788	13436.87499651359	13405.874131340974	13330.87203818142	13333.872121907802	13214.86880076131
IPA_SMARCD2_DN						
IPA_SMARCD2_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_SMARCD3_DN						
IPA_SMARCD3_UP	8827.612386285864	8678.033257782014	8602.162311502116	8823.551772905063	8807.318453580085	8648.892048897487
IPA_SMARCE1_DN	16129.950154896107	15941.94490804278	16022.947168655113	15989.946247664902	15964.945549945043	16094.9491780883
IPA_SMARCE1_UP				3766.8850253047913		
IPA_SMYD3_DN						
IPA_SMYD3_UP	12802.572397171827	11137.620305523375	11223.59575500698	10051.95888786338	12865.190124825867	9953.447091157408
IPA_SNAI1_DN	6842.615506053929	7147.195073059832	7219.285467345969	7058.9549862800295	6557.128452852006	6642.206497805674
IPA_SNAI1_UP	10952.965008363819	10688.87176303396	10999.796244239029	10902.676217482796	10801.633222598155	10874.520496786488
IPA_SNAI2_DN	9719.706538637085	9401.985471524767	9643.778873235482	9710.199304928641	10059.029364879183	9683.792523245655
IPA_SNAI2_UP	11329.613016751153	10615.815453665862	11186.65916295841	11005.477344678888	10956.052326286695	10711.768418741063
IPA_SNAPC1_DN						
IPA_SNAPC1_UP						
IPA_SNAPC2_DN						
IPA_SNAPC2_UP						
IPA_SNAPC3_DN						
IPA_SNAPC3_UP						
IPA_SNAPC4_DN						
IPA_SNAPC4_UP						
IPA_SOHLH1_DN						
IPA_SOHLH1_UP						
IPA_SOX10_DN	8684.836435219557	8528.509162337588	8792.92616666913	8990.474693127726	8702.397186904192	8483.675356700845
IPA_SOX10_UP	9594.397249262958	9231.140547166595	9602.043420135613	9203.949900120539	9909.573775120425	8880.4134627353
IPA_SOX11_DN						
IPA_SOX11_UP	10909.85498400873	10929.94732581937	11193.64060427726	11162.102274383009	10842.391903724632	10844.301462788171
IPA_SOX17_DN						
IPA_SOX17_UP						
IPA_SOX1_DN						
IPA_SOX1_UP	12366.845134103945	13279.870614832922	12248.841840866246	11753.828026013185	11360.81705785712	12499.848845973554
IPA_SOX2_DN	7359.207970890833	7952.281291934291	7765.851491639064	7544.784588031819	7208.0634781238605	7481.9261978284085
IPA_SOX2_UP	9003.84786049648	9110.176195207916	9267.923535759615	9044.496563248216	8926.582172549959	8973.914404230174
IPA_SOX4_DN	11308.431218355423	11437.06438688397	11382.479458960548	11617.409862708799	11599.922897715385	11795.135371968183
IPA_SOX4_UP	7340.162908669159	6485.35180976441	7372.392180421534	7563.286341421111	7485.1815102388555	7355.898670640531
IPA_SOX5_DN	5924.136692627554	7429.121809209699	4883.11389492169	6913.448489107879	6369.050421865806	6791.457671905261
IPA_SOX5_UP	12482.794745454115	11459.617735405642	12340.652723206478	10788.90941553567	13456.210939069511	11656.393916840485
IPA_SOX6_DN						
IPA_SOX6_UP	13780.562601187168	14095.591599233914	14141.734356699786	14183.592603978661	13861.83039354005	13912.585040484018
IPA_SOX8_DN						
IPA_SOX8_UP						
IPA_SOX9_DN	6845.901787997713	7900.546145614202	6971.32262659117	7261.392251542677	6745.560773222003	7654.009562387384
IPA_SOX9_UP	9144.153584582775	8388.374231456293	8812.585597828629	8797.736421970038	9909.226942313091	9050.264639837002
IPA_SP100_DN	11064.808796854079	11135.810778378456	10582.79534481534	10625.796544893485	10693.79844269148	10964.806005974671
IPA_SP100_UP						
IPA_SP3_DN	8505.484589116892	8425.32379647901	9131.478798229	8472.444605373974	8184.718925700824	8092.156117985054
IPA_SP3_UP	10495.479724071738	10672.406727202588	10651.186700004371	10623.226849622992	10709.94689295527	10560.723605063195
IPA_SP4_DN	10763.969477912815	13827.992667457711	11033.332854145758	10931.30492426278	10699.650221899145	10668.808563731916
IPA_SP4_UP	5919.618856262895	7427.956269203062	6572.722032053065	7471.311053262424	6788.233325516175	7974.661816431732
IPA_SP7_DN	6759.533715550295	7322.909410853508	7645.115375298875	7902.527361867829	6341.191773607877	6443.42312347229
IPA_SP7_UP	11041.316885885324	11079.496743647578	13368.976677054801	11116.1352062159	10959.608800757263	13339.118178886692
IPA_SP8_DN						
IPA_SP8_UP	13361.54745077595	14102.453645682926	13521.294281993454	13702.486047819966	13486.168795649506	13297.38718546673
IPA_SPDEF_DN	9562.740002218648	9171.245567322052	9065.07560825868	9135.088490622644	8928.234762081516	9213.967951958386
IPA_SPDEF_UP	7905.024618923253	7878.364778466221	7990.054181644915	6652.799246885175	6841.074121472189	7310.226159632557
IPA_SPI1_DN	12858.98139190623	12015.824199194152	12860.073930341785	12124.86730156645	11986.890477675795	11774.56986491766
IPA_SPI1_UP	7449.5906177255365	6958.553462699345	7782.206284477997	7182.386724226014	7677.298585050809	7304.454588346484
IPA_SPIB_DN						
IPA_SPIB_UP	5636.433938043376	3852.3777560707163	7014.22383477981	4538.419704159753	5759.336449905104	4696.423555681021
IPA_SPIC_DN	2036.5568362612958	1665.546482098699	2927.581702996804	2079.55803633944	1104.5308252652312	
IPA_SPIC_UP						
IPA_SRCAP_DN						
IPA_SRCAP_UP	6092.670034330007	3864.607853536839	3647.601797328528	5305.648070109081	6270.67500209535	6077.669615698096
IPA_SREBF1_DN	11235.965295780727	11608.48982084385	11538.605183364723	11474.197304447865	11921.390663101727	11413.892072351331
IPA_SREBF1_UP	11917.069376260331	12072.633098296297	12192.73522763913	11912.826326323133	11989.458226745506	11800.130985633761
IPA_SREBF2_DN	11190.356167976379	11083.920899102575	11479.717443861626	11493.101981828024	11036.916909208638	11384.622158519225
IPA_SREBF2_UP	13830.600660995928	14323.253159911399	14002.82028762535	14142.587176626164	13887.478498692513	13371.995758962841
IPA_SRF_DN	8567.137418744944	8412.410815515206	7619.725977406675	7819.4274109025755	8847.658829406615	7685.185607402933
IPA_SRF_UP	8978.806729490136	8901.63782363458	9066.606240989171	9066.021414197641	9607.10204386312	9001.116901489291
IPA_SRY_DN						
IPA_SRY_UP	2814.1794027342976	3698.2058331009516		3780.2066145690937		
IPA_SSRP1_DN						
IPA_SSRP1_UP	5740.019175739171	5997.838694242884	5507.200092635129	5472.807501178635	6043.629234628577	4791.890583649091
IPA_STAT1_DN	9802.731484478576	10070.753123808021	10153.939560045104	10227.739320503488	9715.161915573597	10516.893926093344
IPA_STAT1_UP	8738.375845857488	8633.432214260052	9064.368518776704	8678.773633558978	8846.956452996335	8554.174310308768
IPA_STAT2_DN	5913.842591016425	6453.142640188725	6617.921130628859	6118.608564931405	6217.477756727705	7458.095827628425
IPA_STAT2_UP	9559.85384946014	9205.325124083496	9543.646535042977	9082.967282285601	8876.269544642924	8858.12299493434
IPA_STAT3_DN	10000.613865666093	9917.36730034506	9613.108147626184	9717.815994286866	9625.441240230157	9900.719549985817
IPA_STAT3_UP	8893.53138714129	8440.676036973313	8729.825728017024	8673.642006371447	8621.905425773199	8497.47473409848
IPA_STAT4_DN	13126.686904073222	13348.472179365614	11299.306779254519	12988.372579473791	9390.2633059681	12897.426384485536
IPA_STAT4_UP	10728.551291442924	10822.90736898006	10751.899334405352	10689.16206817492	11056.986869018023	10789.397079434955
IPA_STAT5A_DN	10810.037980907993	10248.96736373419	10807.509813766726	10633.908488598183	10193.181882598	10739.9103909722
IPA_STAT5A_UP	10089.178581625247	9551.000684307675	10158.331208616019	8745.912859779512	9428.866969696739	8994.515828033267
IPA_STAT5B_DN	11224.52793261732	10586.747174679638	10974.18738209629	11020.715988489004	10959.5053804195	11054.146224773189
IPA_STAT5B_UP	8777.080779573143	8224.720126383327	8381.634345783952	7907.504539841836	8409.236964200392	7932.750127957521
IPA_STAT6_DN	7792.299617515771	8222.35099390602	8256.043153557854	8580.351315235388	8285.615598755316	7925.336477103114
IPA_STAT6_UP	8870.050481561002	8783.552498520246	8926.050649328492	8730.150193947791	8890.170525927135	9021.364635964244
IPA_STRAP_DN						
IPA_STRAP_UP	1736.5484636230776	4818.634478526374	3123.5871731204397	4631.629259581884	1816.5506963266025	
IPA_SUB1_DN	11066.808852671666	10993.806815329699	11006.807178144023	10832.802322013857	10711.798945049775	10570.795009909813
IPA_SUB1_UP						
IPA_SULT2A1_DN	3528.9382614328897	4775.974562598956	3643.3941062481954	3803.064143085805	4964.834984782609	4316.331287107259
IPA_SULT2A1_UP	8527.38013065632	9106.104378464812	8492.720056103008	9946.040917413275	10473.91020175302	9010.57488053214
IPA_SUV39H2_DN						
IPA_SUV39H2_UP	11279.8147972448	10847.802740645768	11255.814127433743	11050.808406130962	11057.80860149252	10946.805503616379
IPA_SUZ12_DN	3831.7518754231933	4305.8596773038225	4283.960702225379	3861.6727287805797	4662.822015687012	3031.9141060524275
IPA_SUZ12_UP	5187.200742773933	6491.403188684256	9776.743684918205	9914.382700185806	6363.727963147461	6055.707891248129
IPA_TADA3_DN						
IPA_TADA3_UP	16949.40841831043	16964.565472230202	16992.027514218495	13560.759059627493	17096.99221968662	17054.0088355931
IPA_TAF10_DN						
IPA_TAF10_UP	13571.878764200788	13436.87499651359	13405.874131340974	13330.87203818142	13333.872121907802	13214.86880076131
IPA_TAF12_DN						
IPA_TAF12_UP	13571.878764200788	13436.87499651359	13405.874131340974	13330.87203818142	13333.872121907802	13214.86880076131
IPA_TAF4B_DN						
IPA_TAF4B_UP	8764.744606627739	8705.742960008889	8378.73383383323	9439.763445063729	9746.772013063506	9368.761463539351
IPA_TAL1_DN	7566.189528328873	8155.677736227599	7285.65017880321	7419.271772861348	7414.046575294195	6594.326641469132
IPA_TAL1_UP	10614.267449609091	9559.984912794345	10436.188587287148	9295.835121772865	10292.506480673059	8516.848577898618
IPA_TARBP2_DN						
IPA_TARBP2_UP	8980.750634927255	8827.746364881765	9241.757919122505	9253.758254028035	8699.742792556124	8400.7344478267
IPA_TAZ_DN						
IPA_TAZ_UP	8553.006722045957	7732.854296035175	8348.765118660993	7319.707592879045	6593.097523472581	6747.839728069964
IPA_TBP_DN	11143.811001648808	10055.78063688087	10671.797828698012	10825.802126652297	10835.802405740238	10888.803884906323
IPA_TBP_UP	13155.797883392384	13057.02459320566	13164.78805529545	13083.085496882662	12997.82237079731	12934.592200493607
IPA_TBX19_DN						
IPA_TBX19_UP						
IPA_TBX1_DN						
IPA_TBX1_UP	10605.795986717603	10525.79375401408	10334.788423434413	10029.779911252224	9945.777566913524	9737.77176188436
IPA_TBX21_DN	8986.888406689106	8890.698847820451	9150.602834378291	9151.737488624234	9672.50119189903	8920.508946653357
IPA_TBX21_UP	9499.657601006484	8828.51694092033	9270.188456641637	9373.35225770738	9812.089441972466	9866.338191381326
IPA_TBX22_DN						
IPA_TBX22_UP				2960.5826239870075		
IPA_TBX2_DN	11739.656638204437	11637.708885087226	11713.859717984516	11678.621225944393	11489.081099448764	11639.116635092267
IPA_TBX2_UP	13930.247689884103	13870.08828031786	13775.406852152415	13858.31805783381	13710.48889924874	13835.243725786255
IPA_TBX3_DN						
IPA_TBX3_UP	8347.258833386224	8890.273150997964	5305.714665133217	8352.358303104347	8019.260089316533	8181.3535863862635
IPA_TBX5_DN	1783.2592071095448	2832.9315583797334	3372.287410826117	3756.58949524083	3602.7734078076933	2723.3523395019474
IPA_TBX5_UP	7921.3568402951505	7831.017593031068	7963.664365620907	7504.184789745183	7614.672970115254	7813.77383032601
IPA_TCEB1_DN	10340.788590887178	10440.791381766585	10078.781278783134	8746.744104269445	10130.782730040426	9568.767045298164
IPA_TCEB1_UP	8804.851524905132	8705.531304051838	8778.021721415407	8383.233281365816	13086.523081230765	9025.883193589008
IPA_TCF12_DN	3918.348835831178	6300.370607818727	6169.4325928196995	6198.313893215434	5229.8517561195895	4634.385695125719
IPA_TCF12_UP	10572.873322990165	12084.815919438197	11987.201700175736	12350.434611281598	12196.05413205188	12058.589750202273
IPA_TCF20_DN						
IPA_TCF20_UP	7362.705478498465	7099.698138485626	7168.700064192417	7429.707348387667	7236.701961990413	7457.7081298339
IPA_TCF7L1_DN	9401.762384529555	9269.75870056874	9201.756802770744	9222.757388855418	9117.754458432042	9324.760235552412
IPA_TCF7L1_UP	15163.88224952841	15134.939994434875	9795.641901053488	9748.298617481349	9957.84538202286	10067.748659597459
IPA_TCF7L2_DN	7904.361492073022	8039.915786907499	9315.250796671602	9574.65427800328	8557.004293663766	8574.975150680271
IPA_TCF7L2_UP	8819.32747193991	8956.39206257066	8778.021767301354	7811.956629690342	8538.18449361812	8056.383222146195
IPA_TCF7_DN	4645.201004745987	5309.205051634914	1190.2135640498332	3878.17142059768		3781.16268490122
IPA_TCF7_UP	6201.00911620275	5403.742205358969	9656.967931013956	5872.787061773019	9832.31817802084	4606.5320281639615
IPA_TEAD2_DN	11064.415517733123	11135.414317621597	10582.325565178628	7164.464027202764	7914.782906385224	7087.393937656724
IPA_TEAD2_UP	8657.741620386774	8236.729870784475	8953.749881389816	9342.760737910705	9134.75493288154	8409.734699005847
IPA_TEF_DN	3403.5949875827773				1060.5295972782924	
IPA_TEF_UP	9635.65719588186	9233.34187585286	9928.946580028736	7049.898046776696	9639.450175480173	7015.554275948737
IPA_TERF1_DN	3640.6016019669696	3814.606458097136	3814.606458097136	3032.5846334201806	4859.63562278693	3665.602299686821
IPA_TERF1_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_TFAM_DN	16028.296604029432	16019.251739832087	15962.363991850336	15920.281154506021	15861.399223359966	15915.828276833134
IPA_TFAM_UP	12358.09231334275	12336.49019762273	14300.83507624686	12416.91714220852	12476.655946839004	14227.287728563579
IPA_TFAP2A_DN	13598.093494914665	12333.178962635127	12283.381745193561	13580.412950033431	12353.630524013786	12301.078263322579
